rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
5350,501–600,Hokkaido University,36.4–39.7,5350,45.0,151,41.5,198,29.4,1040,64.6,221,41.9,772,Japan,"18,483",8.3,12%,31 : 69,Hokkaido University,"Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Sociology,Computer Science,Agriculture & Forestry,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Sport Science,Psychology,Architecture,Medicine & Dentistry,Law,Communication & Media Studies,Other Health,Mechanical & Aerospace Engineering,Geography,Languages, Literature & Linguistics,General Engineering,Chemistry",False,False
5360,501–600,University of Houston,36.4–39.7,5360,33.0,368,25.4,489,54.4,619,37.0,876,43.4,744,United States,"46,052",26.0,9%,50 : 50,University of Houston,"Chemical Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Architecture,Economics & Econometrics,Sport Science,Civil Engineering,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Education,Physics & Astronomy,Medicine & Dentistry,Law,Sociology,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health",False,False
5370,501–600,University of Hull,36.4–39.7,5370,23.7,754,23.5,542,59.0,563,35.1,1098,76.2,239,United Kingdom,"13,810",17.8,18%,53 : 47,University of Hull,"Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Other Health,Sport Science,Sociology",False,False
5380,501–600,University of Insubria,36.4–39.7,5380,20.0,1012,19.7,665,74.9,331,35.7,1020,40.8,798,Italy,"8,414",24.2,5%,55 : 45,University of Insubria,"Communication & Media Studies,Law,Sport Science,General Engineering,Languages, Literature & Linguistics,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Medicine & Dentistry,Other Health,Economics & Econometrics,Physics & Astronomy,Politics & International Studies (incl Development Studies),Chemistry,Biological Sciences,Computer Science,Accounting & Finance,Civil Engineering,History, Philosophy & Theology",False,False
5390,501–600,Iran University of Medical Sciences,36.4–39.7,5390,40.8,195,11.4,1147,60.4,535,44.9,473,22.2,1298,Iran,"8,660",8.7,4%,64 : 36,Iran University of Medical Sciences,"Chemistry,Computer Science,Psychology,Business & Management,Biological Sciences,Medicine & Dentistry,Sport Science,Other Health,General Engineering,Education,Economics & Econometrics,Law",False,False
5400,501–600,Iran University of Science and Technology,36.4–39.7,5400,31.3,420,35.7,273,45.3,757,99.8,21,17.8,1448,Iran,"14,067",32.3,1%,32 : 68,Iran University of Science and Technology,"Civil Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Architecture,Chemistry,Computer Science,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Business & Management,Chemical Engineering,Physics & Astronomy",False,False
5410,501–600,ITMO University,36.4–39.7,5410,30.0,466,32.2,329,42.7,802,90.1,74,63.4,375,Russian Federation,"10,094",14.5,17%,36 : 64,ITMO University,"Agriculture & Forestry,Other Health,Chemical Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Art, Performing Arts & Design,Education,General Engineering,Accounting & Finance,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Computer Science,Law,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Chemistry,Mathematics & Statistics,Electrical & Electronic Engineering",False,False
5420,501–600,Jagiellonian University,36.4–39.7,5420,25.9,635,18.3,721,64.9,476,34.3,1229,38.5,865,Poland,"38,054",10.5,9%,66 : 34,Jagiellonian University,"Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Medicine & Dentistry,Law,Archaeology,Art, Performing Arts & Design,Psychology,Other Health,Accounting & Finance,Education,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Business & Management,Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Chemistry,Biological Sciences,Computer Science",False,False
5430,501–600,University of Kashan,36.4–39.7,5430,23.1,792,18.5,711,78.3,294,37.4,849,20.4,1366,Iran,"8,245",26.7,4%,53 : 47,University of Kashan,"Biological Sciences,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Physics & Astronomy,Chemistry,Art, Performing Arts & Design,Education,Business & Management,Sociology,Architecture,Chemical Engineering,Archaeology,Electrical & Electronic Engineering,Civil Engineering,Economics & Econometrics,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,General Engineering,History, Philosophy & Theology,Sport Science",False,False
5440,501–600,Keele University,36.4–39.7,5440,21.0,934,24.1,524,61.9,520,34.0,1279,72.8,268,United Kingdom,"9,115",14.7,17%,57 : 43,Keele University,"Art, Performing Arts & Design,Business & Management,Communication & Media Studies,Chemistry,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geography,Other Health,Mathematics & Statistics,Sociology,Veterinary Science,Economics & Econometrics,Languages, Literature & Linguistics,Law,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Medicine & Dentistry,Biological Sciences,Education,Physics & Astronomy",False,False
5450,501–600,King Fahd University of Petroleum and Minerals,36.4–39.7,5450,25.6,653,15.8,843,66.4,454,62.4,239,77.6,220,Saudi Arabia,"6,948",6.8,11%,1 : 99,King Fahd University of Petroleum and Minerals,"Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Economics & Econometrics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Civil Engineering,Mathematics & Statistics,Computer Science",False,False
5460,501–600,King Khalid University,36.4–39.7,5460,22.7,816,7.3,1517,71.2,385,33.4,1465,80.9,181,Saudi Arabia,"39,665",8.7,9%,54 : 46,King Khalid University,"Education,Law,Mechanical & Aerospace Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Other Health,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Economics & Econometrics,Communication & Media Studies,Electrical & Electronic Engineering,Business & Management,Agriculture & Forestry,History, Philosophy & Theology,Physics & Astronomy,Art, Performing Arts & Design,Psychology,Geography,Sociology,Biological Sciences,Medicine & Dentistry,Chemistry,Accounting & Finance,Computer Science,Archaeology,Civil Engineering,Sport Science,Architecture,Geology, Environmental, Earth & Marine Sciences",False,False
5470,501–600,Lagos State University,36.4–39.7,5470,12.9,1520,7.5,1507,93.7,97,33.4,1467,31.7,1026,Nigeria,"23,421",33.9,0%,44 : 56,Lagos State University,"History, Philosophy & Theology,Agriculture & Forestry,Business & Management,Mechanical & Aerospace Engineering,Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Geography,Languages, Literature & Linguistics,Biological Sciences,Accounting & Finance,Law,Mathematics & Statistics,Medicine & Dentistry,Psychology,Electrical & Electronic Engineering,Other Health,Chemistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Sociology",False,False
5480,501–600,Leibniz University Hannover,36.4–39.7,5480,37.4,257,32.1,332,44.6,773,50.3,375,51.3,570,Germany,"28,742",58.4,16%,40 : 60,Leibniz University Hannover,"Economics & Econometrics,Education,Mechanical & Aerospace Engineering,Sociology,General Engineering,Civil Engineering,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Art, Performing Arts & Design,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Computer Science,Architecture,Biological Sciences,Physics & Astronomy,Chemistry,Accounting & Finance,Electrical & Electronic Engineering",False,False
5490,501–600,University of Limerick,36.4–39.7,5490,21.3,918,26.5,459,52.2,649,36.4,938,80.6,184,Ireland,"14,708",25.1,19%,50 : 50,University of Limerick,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies,Law,Accounting & Finance,Business & Management,Mathematics & Statistics,Chemical Engineering,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Architecture,Psychology,Other Health,Computer Science,Chemistry,Education",False,False
5500,501–600,University of Lincoln,36.4–39.7,5500,17.1,1286,14.6,910,71.5,378,34.0,1283,71.7,283,United Kingdom,"12,905",14.8,12%,55 : 45,University of Lincoln,"Mechanical & Aerospace Engineering,Veterinary Science,General Engineering,Business & Management,Other Health,Politics & International Studies (incl Development Studies),Sport Science,Physics & Astronomy,History, Philosophy & Theology,Economics & Econometrics,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Chemistry,Sociology,Agriculture & Forestry,Accounting & Finance,Law,Psychology,Architecture,Education,Biological Sciences,Communication & Media Studies,Civil Engineering,Geography,Mathematics & Statistics,Languages, Literature & Linguistics",False,False
5510,501–600,University of Lisbon,36.4–39.7,5510,25.2,678,31.1,357,53.6,631,39.4,700,57.7,457,Portugal,"49,019",17.9,15%,52 : 48,University of Lisbon,"Accounting & Finance,Law,Mathematics & Statistics,Sport Science,Sociology,Business & Management,General Engineering,Psychology,Archaeology,Computer Science,Languages, Literature & Linguistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Medicine & Dentistry,Veterinary Science,Education,Electrical & Electronic Engineering,Geography,Other Health,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Chemistry",False,False
5520,501–600,Louisiana State University,36.4–39.7,5520,32.6,380,23.2,551,53.5,634,35.2,1077,38.2,873,United States,"28,221",20.0,6%,53 : 47,Louisiana State University,"Communication & Media Studies,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Business & Management,Sociology,Sport Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Architecture,Economics & Econometrics,Chemistry,Other Health,Education,Languages, Literature & Linguistics,Geography,Computer Science,Agriculture & Forestry,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,History, Philosophy & Theology,Chemical Engineering,Psychology,Law,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
5530,501–600,Lviv Polytechnic National University,36.4–39.7,5530,18.7,1133,8.9,1389,88.2,157,33.9,1305,24.9,1212,Ukraine,"21,840",10.4,1%,40 : 60,Lviv Polytechnic National University,"Architecture,Electrical & Electronic Engineering,Education,Accounting & Finance,Communication & Media Studies,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Psychology,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Art, Performing Arts & Design,Sociology,Civil Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,General Engineering,Economics & Econometrics",False,False
5540,501–600,Mashhad University of Medical Sciences,36.4–39.7,5540,29.4,488,12.1,1088,77.9,300,33.4,1475,21.7,1317,Iran,"9,592",10.5,3%,59 : 41,Mashhad University of Medical Sciences,"Other Health,Medicine & Dentistry",False,False
5550,501–600,Memorial University of Newfoundland,36.4–39.7,5550,22.5,828,20.6,631,60.0,545,53.9,323,77.9,216,Canada,"15,253",13.9,20%,56 : 44,Memorial University of Newfoundland,"Psychology,Biological Sciences,History, Philosophy & Theology,Geography,Business & Management,Chemistry,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Medicine & Dentistry,Sociology,Mechanical & Aerospace Engineering,Communication & Media Studies,Chemical Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Education,Sport Science,General Engineering,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Physics & Astronomy,Archaeology,Mathematics & Statistics,Other Health,Accounting & Finance,Electrical & Electronic Engineering",False,False
5560,501–600,University of Messina,36.4–39.7,5560,27.1,576,19.6,673,66.1,461,34.9,1128,29.7,1076,Italy,"15,857",15.9,2%,62 : 38,University of Messina,"Civil Engineering,Biological Sciences,Archaeology,Other Health,Veterinary Science,Medicine & Dentistry,Economics & Econometrics,Sport Science,Languages, Literature & Linguistics,Physics & Astronomy,Mechanical & Aerospace Engineering,Psychology,Education,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Agriculture & Forestry,Communication & Media Studies,Business & Management,Law,Sociology,General Engineering,Mathematics & Statistics,Chemistry,History, Philosophy & Theology",False,False
5570,501–600,University of Montana,36.4–39.7,5570,35.5,306,20.4,637,62.3,510,33.8,1329,28.0,1129,United States,"8,559",16.2,2%,57 : 43,University of Montana,"Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Chemistry,Art, Performing Arts & Design,Computer Science,Sport Science,Communication & Media Studies,History, Philosophy & Theology,Other Health,Biological Sciences,Accounting & Finance,Economics & Econometrics,Mathematics & Statistics,Psychology,Business & Management,Geography,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",False,False
5580,501–600,Murdoch University,36.4–39.7,5580,19.8,1035,26.7,454,54.8,612,44.4,489,92.3,77,Australia,"15,009",31.4,42%,60 : 40,Murdoch University Murdoch,"Economics & Econometrics,Law,Biological Sciences,Education,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Chemistry,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Mathematics & Statistics,Business & Management,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry",False,False
5590,501–600,National Cheng Kung University (NCKU),36.4–39.7,5590,33.7,350,44.8,164,25.1,1112,100.0,10,37.8,890,Taiwan,"20,659",15.5,13%,37 : 63,National Cheng Kung University (NCKU),"Architecture,Business & Management,Law,Politics & International Studies (incl Development Studies),Archaeology,Education,Biological Sciences,Accounting & Finance,Chemistry,Economics & Econometrics,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Psychology,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science",False,False
5600,501–600,National Chiao Tung University,36.4–39.7,5600,36.8,275,47.1,148,24.1,1130,92.9,66,38.8,860,Taiwan,"12,090",16.9,12%,30 : 70,National Chiao Tung University,"Accounting & Finance,Mechanical & Aerospace Engineering,General Engineering,Chemical Engineering,Chemistry,Civil Engineering,Business & Management,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Law,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Architecture,Education,Physics & Astronomy",False,False
5610,501–600,National Taiwan University of Science and Technology (Taiwan Tech),36.4–39.7,5610,29.7,477,41.3,203,38.6,870,65.5,212,44.9,694,Taiwan,"8,528",19.2,17%,30 : 70,National Taiwan University of Science and Technology (Taiwan Tech),"Computer Science,Business & Management,Architecture,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Education",False,False
5620,501–600,University of Nebraska Medical Center,36.4–39.7,5620,34.6,328,12.7,1046,66.8,450,37.3,853,45.2,690,United States,"3,675",2.6,8%,64 : 36,University of Nebraska Medical Center,"Psychology,Medicine & Dentistry,Other Health,Education,Biological Sciences",False,False
5630,501–600,New Jersey Institute of Technology,36.4–39.7,5630,22.6,821,19.0,697,58.3,570,35.4,1054,86.0,140,United States,"9,284",14.8,27%,26 : 74,New Jersey Institute of Technology,"Civil Engineering,Other Health,Electrical & Electronic Engineering,History, Philosophy & Theology,Physics & Astronomy,Chemical Engineering,Chemistry,General Engineering,Mechanical & Aerospace Engineering,Accounting & Finance,Geography,Architecture,Geology, Environmental, Earth & Marine Sciences,Business & Management,Art, Performing Arts & Design,Communication & Media Studies,Law,Computer Science,Biological Sciences,Mathematics & Statistics,Psychology",False,False
5640,501–600,Northern Arizona University,36.4–39.7,5640,20.5,967,14.2,941,83.9,218,34.0,1286,32.6,1005,United States,"30,486",27.6,5%,61 : 39,Northern Arizona University,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Languages, Literature & Linguistics,Architecture,Geography,Art, Performing Arts & Design,Agriculture & Forestry,Sociology,Politics & International Studies (incl Development Studies),Chemistry,Civil Engineering,Communication & Media Studies,Sport Science,General Engineering,Education,Mathematics & Statistics,Biological Sciences,Physics & Astronomy,Accounting & Finance,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Psychology,Chemical Engineering,Other Health",False,False
5650,501–600,North-West University,36.4–39.7,5650,20.4,975,18.5,712,73.9,343,39.8,686,48.1,629,South Africa,"39,056",28.4,4%,60 : 40,North-West University,"Agriculture & Forestry,Education,Art, Performing Arts & Design,Sport Science,Psychology,Geography,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Biological Sciences,Sociology,Medicine & Dentistry,Computer Science,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Business & Management,Chemistry,Mechanical & Aerospace Engineering,Other Health,General Engineering,Accounting & Finance,Economics & Econometrics,Electrical & Electronic Engineering,History, Philosophy & Theology",False,False
5660,501–600,Northwestern Polytechnical University,36.4–39.7,5660,28.4,528,35.3,283,48.7,693,85.4,97,33.3,989,China,"27,813",13.2,4%,28 : 72,Northwestern Polytechnical University,"Law,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Civil Engineering,General Engineering,Chemical Engineering,Biological Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Physics & Astronomy,Accounting & Finance,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Architecture,Economics & Econometrics,Computer Science,Sport Science",False,False
5670,501–600,Universidad Peruana Cayetano Heredia,36.4–39.7,5670,18.3,1170,12.2,1083,80.8,260,33.9,1309,47.5,641,Peru,"6,281",10.4,2%,68 : 32,Universidad Peruana Cayetano Heredia,"Education,Veterinary Science,Biological Sciences,Chemistry,Psychology,Other Health,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sport Science,Mathematics & Statistics",False,False
5680,501–600,Polytechnic University of Turin,36.4–39.7,5680,24.1,740,26.1,468,55.5,605,50.5,369,48.6,617,Italy,"29,006",31.3,15%,28 : 72,Polytechnic University of Turin,"General Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Architecture,Physics & Astronomy,Civil Engineering,Computer Science,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Chemical Engineering",False,False
5690,501–600,Pontificia Universidad Católica de Chile,36.4–39.7,5690,25.1,687,30.5,370,55.4,606,77.0,134,57.8,456,Chile,"29,071",15.1,7%,,Pontificia Universidad Católica de Chile,"Sociology,Geography,Communication & Media Studies,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Education,Veterinary Science,Business & Management,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Languages, Literature & Linguistics,Computer Science,Law,Architecture,Civil Engineering,Archaeology,General Engineering,Sport Science,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
5700,501–600,University of Portsmouth,36.4–39.7,5700,18.8,1125,16.7,795,70.4,397,33.9,1312,88.6,108,United Kingdom,"20,870",15.4,26%,46 : 54,University of Portsmouth,"Politics & International Studies (incl Development Studies),Law,Psychology,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Physics & Astronomy,Economics & Econometrics,Geography,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Business & Management,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Sociology,Civil Engineering,History, Philosophy & Theology,Accounting & Finance,Architecture,Education,Mechanical & Aerospace Engineering",False,False
5710,501–600,Quaid-i-Azam University,36.4–39.7,5710,18.4,1158,18.0,735,79.2,282,33.4,1487,45.5,685,Pakistan,"15,258",25.6,1%,66 : 34,Quaid-i-Azam University,"Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Archaeology,Accounting & Finance,Economics & Econometrics,Geography,Mathematics & Statistics,Psychology,Communication & Media Studies,General Engineering,Law,Chemistry,Computer Science,Sociology,Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Other Health,Medicine & Dentistry,Languages, Literature & Linguistics",False,False
5720,501–600,Renmin University of China,36.4–39.7,5720,42.7,176,22.2,582,51.7,654,44.1,496,41.2,791,China,"27,134",13.4,6%,,Renmin University of China,"Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Sociology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Accounting & Finance,Art, Performing Arts & Design,Business & Management,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy",False,False
5730,501–600,Rensselaer Polytechnic Institute,36.4–39.7,5730,29.3,494,25.9,476,56.0,597,55.8,304,56.6,478,United States,"7,417",14.5,21%,32 : 68,Rensselaer Polytechnic Institute,"History, Philosophy & Theology,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Electrical & Electronic Engineering,Architecture,Computer Science,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Languages, Literature & Linguistics,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering",False,False
5740,501–600,Sabancı University,36.4–39.7,5740,26.4,608,36.9,257,46.1,740,89.8,76,53.6,531,Turkey,"3,687",20.7,9%,39 : 61,Sabancı University,"Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Accounting & Finance,Psychology,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Economics & Econometrics,Computer Science,Physics & Astronomy,History, Philosophy & Theology,Chemistry,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",False,False
5750,501–600,University of Sassari,36.4–39.7,5750,32.1,395,28.8,406,54.3,620,39.2,713,37.9,885,Italy,"14,032",38.8,2%,63 : 37,University of Sassari,"History, Philosophy & Theology,Geography,Education,Languages, Literature & Linguistics,Law,Electrical & Electronic Engineering,Sociology,Agriculture & Forestry,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,General Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,Art, Performing Arts & Design,Veterinary Science,Computer Science,Psychology,Medicine & Dentistry,Archaeology,Architecture,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Chemistry",False,False
5760,501–600,Sciences Po,36.4–39.7,5760,29.2,496,24.8,507,46.0,742,37.0,880,78.4,209,France,"12,435",46.1,36%,60 : 40,Sciences Po,"Economics & Econometrics,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Sociology",False,False
5770,501–600,SOAS University of London,36.4–39.7,5770,41.6,185,39.0,227,27.0,1080,33.4,1494,79.9,196,United Kingdom,"4,985",11.6,53%,66 : 34,SOAS University of London,"Languages, Literature & Linguistics,Business & Management,Archaeology,Art, Performing Arts & Design,Law,Communication & Media Studies,Economics & Econometrics,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Sociology,Accounting & Finance,Agriculture & Forestry",False,False
5780,501–600,"Soochow University, China",36.4–39.7,5780,23.4,774,22.2,583,68.6,423,66.5,203,28.5,1115,China,"46,357",16.4,7%,56 : 44,"Soochow University, China","Sociology,General Engineering,Mathematics & Statistics,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Sport Science,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Chemistry,Education,History, Philosophy & Theology,Computer Science,Law,Medicine & Dentistry,Communication & Media Studies,Other Health,Psychology,Economics & Econometrics,Biological Sciences,Business & Management,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics",False,False
5790,501–600,Southeast University,36.4–39.7,5790,30.5,451,36.7,261,47.1,721,98.7,32,37.6,896,China,"33,469",11.5,5%,40 : 60,Southeast University,"Chemical Engineering,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,General Engineering,Politics & International Studies (incl Development Studies),Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Law,Education,Communication & Media Studies,Computer Science,Business & Management,Architecture,Psychology,Accounting & Finance,History, Philosophy & Theology,Physics & Astronomy,Mechanical & Aerospace Engineering,Economics & Econometrics,Medicine & Dentistry,Art, Performing Arts & Design,Sociology,Civil Engineering,Chemistry",False,False
5800,501–600,University of Southern Queensland,36.4–39.7,5800,21.2,922,21.7,596,62.6,506,39.3,706,77.7,219,Australia,"12,117",25.6,18%,59 : 41,University of Southern Queensland usq,"Art, Performing Arts & Design,Civil Engineering,Law,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Computer Science,Chemistry,Sociology,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Archaeology,Other Health,Agriculture & Forestry,Mathematics & Statistics,Sport Science",False,False
5810,501–600,Southwestern University of Finance and Economics,36.4–39.7,5810,20.0,1019,12.6,1055,77.6,307,36.9,893,44.5,709,China,"23,766",16.8,3%,63 : 37,Southwestern University of Finance and Economics,"Mathematics & Statistics,Languages, Literature & Linguistics,Computer Science,Economics & Econometrics,Law,Business & Management,Accounting & Finance,Sociology",False,False
