rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
5990,501-600,University of Wisconsin-Milwaukee,27.6—32.5,5990,21.1,661,17.8,546,53.6,442,34.0,749,28.2,717,United States,"22,442",18.2,6%,52 : 48,University of Wisconsin-Milwaukee,"Accounting & Finance,Mathematics & Statistics,Art, Performing Arts & Design,Geography,Computer Science,Languages, Literature & Linguistics,General Engineering,Chemistry,Business & Management,Sociology,Civil Engineering,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Education,History, Philosophy & Theology,Architecture,Sport Science",False,False
6000,501-600,Xi’an Jiaotong University,27.6—32.5,6000,35.3,258,26.3,344,32.9,641,54.9,197,26.2,748,China,"31,851",11.0,4%,33 : 67,Xi’an Jiaotong University,"Psychology,Agriculture & Forestry,Other Health,Chemistry,Geography,History, Philosophy & Theology,Communication & Media Studies,Languages, Literature & Linguistics,Chemical Engineering,Civil Engineering,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Education,Computer Science,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Mathematics & Statistics,Sport Science,Art, Performing Arts & Design,Sociology,Architecture,Law,Biological Sciences,Archaeology,Physics & Astronomy,Economics & Econometrics,Medicine & Dentistry,General Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences",False,False
6010,501-600,University of Zaragoza,27.6—32.5,6010,20.3,695,12.5,704,49.7,478,38.6,502,35.1,621,Spain,"30,733",11.7,5%,55 : 45,University of Zaragoza,"Sport Science,Psychology,Art, Performing Arts & Design,Chemical Engineering,Civil Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,General Engineering,Communication & Media Studies,Education,Architecture,Veterinary Science,Geography,Sociology,Business & Management,Mechanical & Aerospace Engineering,Law,Agriculture & Forestry,Economics & Econometrics,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Other Health,Electrical & Electronic Engineering,Accounting & Finance,Physics & Astronomy",False,False
6020,601-800,University of A Coruña,18.6—27.5,6020,17.6,817,10.9,784,23.7,728,35.5,652,27.3,734,Spain,"16,598",12.7,2%,51 : 49,University of A Coruña,"Sociology,Education,Chemistry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Medicine & Dentistry,Accounting & Finance,Other Health,Mathematics & Statistics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Architecture,General Engineering,Economics & Econometrics,Sport Science,Biological Sciences,Computer Science,Physics & Astronomy,Agriculture & Forestry,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Law,Languages, Literature & Linguistics,Communication & Media Studies",False,False
6030,601-800,AGH University of Science and Technology,18.6—27.5,6030,16.1,871,11.0,780,40.3,563,36.6,591,19.4,862,Poland,"33,244",15.1,2%,36 : 64,AGH University of Science and Technology,"Mechanical & Aerospace Engineering,Computer Science,Sociology,Business & Management,Chemical Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,General Engineering",False,False
6040,601-800,Ajou University,18.6—27.5,6040,20.8,673,12.4,705,28.1,689,48.4,269,22.2,812,South Korea,"11,724",9.7,4%,35 : 65,Ajou University,"Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Chemical Engineering,Geography,Economics & Econometrics,Education,Other Health,Sociology,Law,Communication & Media Studies,Business & Management,Mathematics & Statistics,Art, Performing Arts & Design,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemistry,Agriculture & Forestry,Archaeology,Computer Science,Languages, Literature & Linguistics,Medicine & Dentistry,Sport Science,Veterinary Science",False,False
6050,601-800,University of Alcalá,18.6—27.5,6050,19.6,720,11.5,744,31.8,651,42.2,386,55.8,330,Spain,"16,820",12.5,20%,58 : 42,University of Alcalá alcala,"Physics & Astronomy,Geography,Chemistry,Electrical & Electronic Engineering,Art, Performing Arts & Design,Civil Engineering,Computer Science,Business & Management,Veterinary Science,Languages, Literature & Linguistics,General Engineering,Sociology,Education,Psychology,Archaeology,Accounting & Finance,Mechanical & Aerospace Engineering,Sport Science,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Communication & Media Studies,Other Health,Geology, Environmental, Earth & Marine Sciences,Architecture,Economics & Econometrics,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,Law,Politics & International Studies (incl Development Studies)",False,False
6060,601-800,Alfaisal University,18.6—27.5,6060,16.9,841,7.3,936,32.2,647,37.4,547,96.0,12,Saudi Arabia,"1,473",12.3,33%,36 : 64,Alfaisal University,"Business & Management,Biological Sciences,Electrical & Electronic Engineering,Medicine & Dentistry,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
6070,601-800,Aligarh Muslim University,18.6—27.5,6070,25.7,478,9.5,844,30.5,663,36.2,610,21.9,822,India,"15,627",12.3,2%,29 : 71,Aligarh Muslim University,"Business & Management,Agriculture & Forestry,Sociology,Law,Chemical Engineering,Biological Sciences,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Civil Engineering,Physics & Astronomy,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Medicine & Dentistry,Mechanical & Aerospace Engineering,Psychology,Computer Science,Sport Science,Geography",False,False
6080,601-800,American University of Sharjah,18.6—27.5,6080,16.3,864,12.3,712,13.6,860,33.2,805,95.3,17,United Arab Emirates,"5,545",15.0,84%,48 : 52,American University of Sharjah,"Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Mathematics & Statistics,Computer Science,Physics & Astronomy,General Engineering,Architecture,Business & Management,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Economics & Econometrics,Chemistry,Sociology,Biological Sciences,Accounting & Finance,Communication & Media Studies,Civil Engineering,Languages, Literature & Linguistics,Psychology",False,False
6090,601-800,American University in Cairo,18.6—27.5,6090,24.8,511,8.7,872,16.4,822,33.2,806,69.4,211,Egypt,"5,875",13.9,6%,53 : 47,American University in Cairo,"Computer Science,Psychology,History, Philosophy & Theology,Chemistry,Art, Performing Arts & Design,Civil Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Law,Accounting & Finance,Mechanical & Aerospace Engineering,Education,Mathematics & Statistics,Business & Management,Biological Sciences,Sociology,Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,General Engineering,Communication & Media Studies,Economics & Econometrics,Politics & International Studies (incl Development Studies)",False,False
6100,601-800,Amirkabir University of Technology,18.6—27.5,6100,22.7,584,18.9,512,35.5,611,59.9,171,15.4,945,Iran,"12,468",22.8,1%,35 : 65,Amirkabir University of Technology,"Civil Engineering,General Engineering,Chemical Engineering,Physics & Astronomy,Computer Science,Mathematics & Statistics,Chemistry,Business & Management,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering",False,False
6110,601-800,University of Antioquia,18.6—27.5,6110,16.5,860,18.5,523,13.9,858,43.3,363,38.8,570,Colombia,"39,516",24.4,0%,50 : 50,University of Antioquia,"Biological Sciences,Medicine & Dentistry,Education,General Engineering,Sociology,Mechanical & Aerospace Engineering,Other Health,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Veterinary Science,History, Philosophy & Theology,Business & Management,Agriculture & Forestry,Mathematics & Statistics,Languages, Literature & Linguistics,Geography,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Sport Science,Chemical Engineering,Civil Engineering,Architecture,Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Psychology",False,False
6120,601-800,"Asia University, Taiwan",18.6—27.5,6120,13.5,961,18.4,528,24.1,723,45.1,319,19.6,861,Taiwan,"12,330",26.5,2%,54 : 46,"Asia University, Taiwan","Law,Business & Management,Computer Science,Education,Other Health,Accounting & Finance,Agriculture & Forestry,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Architecture,Communication & Media Studies,Languages, Literature & Linguistics,Veterinary Science",False,False
6130,601-800,Auburn University,18.6—27.5,6130,31.7,331,18.3,532,24.2,722,40.0,452,30.9,678,United States,"22,282",17.6,5%,50 : 50,Auburn University,"Business & Management,Biological Sciences,Other Health,Education,History, Philosophy & Theology,Sport Science,Communication & Media Studies,Electrical & Electronic Engineering,Veterinary Science,Chemical Engineering,Art, Performing Arts & Design,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering,Physics & Astronomy,Geography,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Sociology,Architecture,Medicine & Dentistry,Law,Mathematics & Statistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
6140,601-800,Austral University of Chile,18.6—27.5,6140,16.6,853,9.8,833,20.0,781,43.8,355,47.4,438,Chile,"14,061",17.1,2%,49 : 51,Austral University of Chile,"Veterinary Science,Psychology,Education,Sport Science,Geography,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Agriculture & Forestry,Accounting & Finance,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Business & Management,Communication & Media Studies,Archaeology,Architecture,Electrical & Electronic Engineering,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,General Engineering,Medicine & Dentistry,Languages, Literature & Linguistics,Law,Physics & Astronomy",False,False
6150,601-800,Australian Catholic University,18.6—27.5,6150,14.9,920,17.7,547,44.2,527,35.4,662,40.3,544,Australia,"21,123",31.1,10%,72 : 28,Australian Catholic University ACU,"Sport Science,Computer Science,Accounting & Finance,Education,History, Philosophy & Theology,Languages, Literature & Linguistics,Mathematics & Statistics,Sociology,Law,Other Health,Art, Performing Arts & Design,Communication & Media Studies,Politics & International Studies (incl Development Studies),Psychology,Biological Sciences,Business & Management",False,False
6160,601-800,Babeş-Bolyai University,18.6—27.5,6160,25.2,492,11.5,745,29.9,669,32.7,854,38.1,575,Romania,"37,128",23.0,2%,62 : 38,Babeş-Bolyai University,"Law,Sociology,Psychology,Education,Chemical Engineering,Communication & Media Studies,Business & Management,Chemistry,Politics & International Studies (incl Development Studies),General Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geography,Economics & Econometrics,Sport Science,Computer Science,Physics & Astronomy,Archaeology,Other Health,Biological Sciences,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",False,False
6170,601-800,Bauman Moscow State Technical University,18.6—27.5,6170,35.9,249,18.3,533,3.1,966,44.0,347,17.4,908,Russian Federation,"18,357",3.7,5%,23 : 77,Bauman Moscow State Technical University,"History, Philosophy & Theology,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Sport Science,Civil Engineering,Biological Sciences,Chemistry,Law,Computer Science,Accounting & Finance,Business & Management,Other Health,Mechanical & Aerospace Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Agriculture & Forestry,Languages, Literature & Linguistics,Sociology,Chemical Engineering",False,False
6180,601-800,University of Bedfordshire,18.6—27.5,6180,14.9,921,10.0,824,22.6,745,32.8,841,73.1,185,United Kingdom,"12,960",19.1,33%,58 : 42,University of Bedfordshire,"Politics & International Studies (incl Development Studies),Agriculture & Forestry,Computer Science,General Engineering,Languages, Literature & Linguistics,Biological Sciences,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Other Health,Business & Management,Education,Law,Accounting & Finance,Sport Science,Sociology,Mechanical & Aerospace Engineering,Communication & Media Studies,Civil Engineering,Economics & Econometrics",False,False
6190,601-800,Beijing Institute of Technology,18.6—27.5,6190,30.0,368,24.7,367,13.0,867,78.4,80,19.2,867,China,"27,603",12.7,6%,34 : 66,Beijing Institute of Technology,"Geology, Environmental, Earth & Marine Sciences,Sociology,Psychology,History, Philosophy & Theology,Business & Management,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Education,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Sport Science,Computer Science,Accounting & Finance,Law,Biological Sciences,Chemistry,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,General Engineering",False,False
6200,601-800,University of Beira Interior,18.6—27.5,6200,18.5,775,12.7,695,42.4,541,32.6,868,37.7,585,Portugal,"6,930",15.4,7%,52 : 48,University of Beira Interior,"Chemistry,Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Sociology,Architecture,Business & Management,Sport Science,Biological Sciences,Economics & Econometrics,Psychology,Civil Engineering,Communication & Media Studies,Art, Performing Arts & Design,Accounting & Finance,Education,Medicine & Dentistry,Other Health,Computer Science",False,False
6210,601-800,"Birla Institute of Technology and Science, Pilani",18.6—27.5,6210,16.9,843,7.5,929,38.9,574,33.1,818,15.5,940,India,"12,292",17.5,0%,19 : 81,"Birla Institute of Technology and Science, Pilani","Politics & International Studies (incl Development Studies),Sport Science,Business & Management,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Chemical Engineering,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Education,Communication & Media Studies,History, Philosophy & Theology,General Engineering,Medicine & Dentistry,Agriculture & Forestry,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Computer Science,Sociology,Chemistry,Psychology,Mechanical & Aerospace Engineering,Biological Sciences",False,False
6220,601-800,Bournemouth University,18.6—27.5,6220,17.0,838,14.9,621,32.4,645,32.4,889,72.7,187,United Kingdom,"11,690",17.4,18%,57 : 43,Bournemouth University,"Geology, Environmental, Earth & Marine Sciences,Archaeology,Sport Science,Geography,Other Health,Languages, Literature & Linguistics,Economics & Econometrics,Agriculture & Forestry,Communication & Media Studies,Psychology,Education,Law,Chemistry,Electrical & Electronic Engineering,Biological Sciences,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Business & Management,Sociology,General Engineering,Accounting & Finance,Computer Science",False,False
6230,601-800,University of Bradford,18.6—27.5,6230,17.9,804,14.4,635,25.9,704,36.0,617,78.2,135,United Kingdom,"10,295",18.9,29%,54 : 46,University of Bradford,"Archaeology,Chemistry,Computer Science,Mathematics & Statistics,Other Health,Sociology,Mechanical & Aerospace Engineering,Chemical Engineering,Psychology,Architecture,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Education,Sport Science,Accounting & Finance,General Engineering,Business & Management,Biological Sciences,Medicine & Dentistry,Law",False,False
6240,601-800,University of Brighton,18.6—27.5,6240,15.8,884,12.3,713,37.4,592,33.5,777,64.7,249,United Kingdom,"15,575",17.1,21%,58 : 42,University of Brighton,"Education,Mechanical & Aerospace Engineering,Chemistry,Business & Management,Biological Sciences,Mathematics & Statistics,Computer Science,Architecture,History, Philosophy & Theology,Accounting & Finance,General Engineering,Geography,Sport Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Law,Communication & Media Studies,Civil Engineering,Sociology,Chemical Engineering,Politics & International Studies (incl Development Studies),Archaeology,Art, Performing Arts & Design,Languages, Literature & Linguistics,Other Health,Psychology",False,False
6250,601-800,Brno University of Technology,18.6—27.5,6250,17.6,819,12.0,725,30.1,666,38.8,496,40.4,540,Czech Republic,"22,985",20.5,17%,28 : 72,Brno University of Technology,"Accounting & Finance,Electrical & Electronic Engineering,Economics & Econometrics,Computer Science,Sport Science,Chemical Engineering,Civil Engineering,Art, Performing Arts & Design,Chemistry,Architecture,Business & Management,Mechanical & Aerospace Engineering",False,False
6260,601-800,Budapest University of Technology and Economics,18.6—27.5,6260,15.8,885,13.6,665,32.2,648,45.8,305,28.5,710,Hungary,"20,584",21.6,3%,31 : 69,Budapest University of Technology and Economics,"Accounting & Finance,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Physics & Astronomy,General Engineering,Business & Management,Computer Science,Chemistry,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Mechanical & Aerospace Engineering,Civil Engineering,Psychology,Mathematics & Statistics,Education",False,False
6270,601-800,COMSATS University Islamabad,18.6—27.5,6270,16.7,850,7.1,943,45.2,513,32.1,934,43.5,491,Pakistan,"28,626",10.6,0%,23 : 77,COMSATS University Islamabad,"Art, Performing Arts & Design,Mathematics & Statistics,Accounting & Finance,Psychology,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Biological Sciences,Architecture,General Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Economics & Econometrics,Communication & Media Studies,Civil Engineering,Chemistry",False,False
6280,601-800,University of Calcutta,18.6—27.5,6280,32.6,309,11.1,774,16.6,818,33.5,778,14.0,970,India,"18,883",34.1,0%,50 : 50,University of Calcutta,"Law,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Education,Mathematics & Statistics,Agriculture & Forestry,Sociology,Archaeology,Chemical Engineering,Psychology,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Languages, Literature & Linguistics,Chemistry,Business & Management,Sport Science,Geography,Art, Performing Arts & Design,Computer Science",False,False
6290,601-800,Capital Medical University,18.6—27.5,6290,27.1,436,18.2,536,17.1,809,34.2,730,19.1,869,China,"12,080",7.3,3%,70 : 30,Capital Medical University,"Other Health,Medicine & Dentistry",False,False
6300,601-800,University of Castilla-La Mancha,18.6—27.5,6300,16.8,849,10.8,790,35.3,614,34.3,727,30.5,682,Spain,"25,646",15.5,4%,56 : 44,University of Castilla-La Mancha,"History, Philosophy & Theology,Education,Chemistry,Languages, Literature & Linguistics,Civil Engineering,Agriculture & Forestry,Electrical & Electronic Engineering,Architecture,Biological Sciences,Other Health,Mechanical & Aerospace Engineering,Geography,Economics & Econometrics,Psychology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Chemical Engineering,Sport Science,General Engineering,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Communication & Media Studies,Law",False,False
6310,601-800,University of Central Lancashire,18.6—27.5,6310,15.4,905,11.1,775,33.0,637,32.7,855,55.7,332,United Kingdom,"17,705",16.8,16%,57 : 43,University of Central Lancashire,"Politics & International Studies (incl Development Studies),Law,Psychology,Accounting & Finance,General Engineering,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Architecture,Computer Science,Chemistry,Archaeology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Art, Performing Arts & Design,History, Philosophy & Theology,Sociology,Other Health,Sport Science,Communication & Media Studies,Biological Sciences,Education,Civil Engineering",False,False
6320,601-800,Chang Gung University,18.6—27.5,6320,21.3,648,25.1,363,30.3,665,36.4,600,17.1,916,Taiwan,"7,504",12.6,1%,43 : 57,Chang Gung University chang gung,"Business & Management,Chemical Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,General Engineering,Economics & Econometrics,Computer Science,Biological Sciences,Chemistry",False,False
6330,601-800,Carlos III University of Madrid,18.6—27.5,6330,24.7,514,15.9,589,29.6,672,37.2,564,53.1,363,Spain,"15,787",10.9,14%,43 : 57,Carlos III University of Madrid,"Computer Science,Sociology,Business & Management,General Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Communication & Media Studies,Law,Mechanical & Aerospace Engineering,Civil Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences",False,False
6340,601-800,"University of Chemistry and Technology, Prague",18.6—27.5,6340,24.1,529,7.2,939,23.4,734,39.0,487,48.6,420,Czech Republic,"4,525",10.6,19%,63 : 37,"University of Chemistry and Technology, Prague","Education,Economics & Econometrics,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Business & Management,Mathematics & Statistics,Civil Engineering,Biological Sciences,General Engineering,Chemistry",False,False
6350,601-800,Chiang Mai University,18.6—27.5,6350,18.6,772,11.5,746,29.7,670,35.9,627,33.7,640,Thailand,"37,084",16.8,1%,45 : 55,Chiang Mai University,"Computer Science,Business & Management,Biological Sciences,Psychology,Mathematics & Statistics,Accounting & Finance,Geography,Mechanical & Aerospace Engineering,Archaeology,Communication & Media Studies,General Engineering,Architecture,Education,Other Health,Economics & Econometrics,Chemistry,Agriculture & Forestry,Sport Science,Physics & Astronomy,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Civil Engineering,History, Philosophy & Theology,Sociology,Veterinary Science,Chemical Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Law,Art, Performing Arts & Design,Languages, Literature & Linguistics",False,False
6360,601-800,Chiba University,18.6—27.5,6360,27.6,420,16.3,580,32.7,643,51.7,225,23.1,796,Japan,"14,085",10.2,5%,37 : 63,Chiba University,"Architecture,General Engineering,Sociology,Economics & Econometrics,Physics & Astronomy,Medicine & Dentistry,Biological Sciences,Psychology,Archaeology,Accounting & Finance,Civil Engineering,Chemistry,History, Philosophy & Theology,Education,Agriculture & Forestry,Geography,Business & Management,Chemical Engineering,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Computer Science,Law,Politics & International Studies (incl Development Studies)",False,False
6370,601-800,"China University of Geosciences, Wuhan",18.6—27.5,6370,20.0,701,20.3,482,35.3,615,50.2,244,18.3,890,China,"29,098",20.1,3%,,"China University of Geosciences, Wuhan","Law,Chemical Engineering,General Engineering,Electrical & Electronic Engineering,Computer Science,Mathematics & Statistics,Civil Engineering,Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering",False,False
6380,601-800,"China University of Petroleum, Beijing",18.6—27.5,6380,24.3,521,25.5,357,8.8,926,100.0,1,18.3,891,China,"14,997",20.2,6%,,"China University of Petroleum, Beijing","General Engineering,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Business & Management,Chemistry,Accounting & Finance,Mathematics & Statistics,Physics & Astronomy,Computer Science,Languages, Literature & Linguistics",False,False
6390,601-800,Jeonbuk National University,18.6—27.5,6390,19.2,734,14.9,622,25.6,707,36.1,613,27.7,730,South Korea,"23,596",15.1,3%,44 : 56,Jeonbuk National University Chonbuk CBNU,"Medicine & Dentistry,Chemical Engineering,Chemistry,Veterinary Science,Other Health,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Architecture,Agriculture & Forestry,Mathematics & Statistics,Psychology,Communication & Media Studies,Accounting & Finance,Geography,Education,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Archaeology,Art, Performing Arts & Design,Civil Engineering,Sociology,Biological Sciences,Sport Science,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy",False,False
6400,601-800,Chonnam National University,18.6—27.5,6400,17.5,821,13.4,668,31.1,657,35.6,642,22.5,809,South Korea,"35,577",19.3,3%,33 : 67,Chonnam National University,"Architecture,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Agriculture & Forestry,Mathematics & Statistics,Sociology,Business & Management,Medicine & Dentistry,Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Electrical & Electronic Engineering,History, Philosophy & Theology,Accounting & Finance,Psychology,Computer Science,Law,Sport Science,Archaeology,Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,Geography,Veterinary Science,Education,Communication & Media Studies,Biological Sciences",False,False
6410,601-800,Chulalongkorn University,18.6—27.5,6410,26.6,453,16.8,569,19.0,790,50.2,245,33.0,646,Thailand,"38,368",14.7,3%,59 : 41,Chulalongkorn University Chula Chulalongkorn,"Other Health,Chemical Engineering,Law,Mathematics & Statistics,Computer Science,Education,Archaeology,Sport Science,History, Philosophy & Theology,Chemistry,Sociology,Mechanical & Aerospace Engineering,Business & Management,Art, Performing Arts & Design,Agriculture & Forestry,Veterinary Science,Politics & International Studies (incl Development Studies),Communication & Media Studies,Psychology,Languages, Literature & Linguistics,Economics & Econometrics,Architecture,Geography,Electrical & Electronic Engineering,Biological Sciences,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,General Engineering",False,False
6420,601-800,Chung Yuan Christian University,18.6—27.5,6420,14.9,922,23.2,414,17.7,804,43.2,366,21.5,828,Taiwan,"15,187",30.3,5%,41 : 59,Chung Yuan Christian University,"Art, Performing Arts & Design,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Education,Civil Engineering,Computer Science,Languages, Literature & Linguistics,Business & Management,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Psychology,Law,Chemical Engineering,Mathematics & Statistics,Architecture,General Engineering,Biological Sciences,Chemistry,Accounting & Finance",False,False
6430,601-800,Clemson University,18.6—27.5,6430,23.5,556,22.0,441,33.0,638,38.8,497,35.6,609,United States,"19,743",17.0,7%,46 : 54,Clemson University,"Geography,History, Philosophy & Theology,Sociology,Economics & Econometrics,Electrical & Electronic Engineering,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Communication & Media Studies,Politics & International Studies (incl Development Studies),Psychology,Business & Management,Accounting & Finance,Physics & Astronomy,Civil Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,General Engineering,Education,Mathematics & Statistics,Veterinary Science,Other Health,Architecture,Agriculture & Forestry",False,False
