rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7220,601–800,Nanjing Medical University,28.3–35.2,7220,38.2,246,25.9,444,36.0,842,35.8,1041,20.8,1221,China,"15,420",9.0,5%,,Nanjing Medical University,Medicine & Dentistry,False,False
7230,601–800,Nanjing Normal University,28.3–35.2,7230,20.2,920,12.1,1012,54.4,576,47.5,385,22.9,1160,China,"27,490",13.2,3%,70 : 30,Nanjing Normal University,"Chemical Engineering,Physics & Astronomy,Education,Sociology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Agriculture & Forestry,Mathematics & Statistics,Accounting & Finance,Biological Sciences,Psychology,History, Philosophy & Theology,Computer Science,Sport Science,Archaeology,General Engineering,Communication & Media Studies,Economics & Econometrics,Chemistry,Geography,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Law",False,False
7240,601–800,Nantes Université,28.3–35.2,7240,19.8,944,21.0,594,57.4,536,39.5,691,50.4,544,France,"37,078",24.7,11%,56 : 44,Nantes Université,"History, Philosophy & Theology,Computer Science,Sport Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Chemistry,Sociology,Art, Performing Arts & Design,Medicine & Dentistry,Archaeology,Education,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Chemical Engineering,Law,Economics & Econometrics,General Engineering,Geography,Civil Engineering,Psychology,Communication & Media Studies,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Physics & Astronomy,Business & Management",False,False
7250,601–800,National Autonomous University of Mexico,28.3–35.2,7250,31.9,390,30.4,345,18.9,1129,61.7,212,44.2,673,Mexico,"161,718",17.1,8%,51 : 49,National Autonomous University of Mexico,"Accounting & Finance,Law,Geography,History, Philosophy & Theology,Electrical & Electronic Engineering,Veterinary Science,Education,Physics & Astronomy,Medicine & Dentistry,Biological Sciences,Mathematics & Statistics,Economics & Econometrics,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Chemical Engineering,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Mechanical & Aerospace Engineering,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Chemistry,Business & Management,Agriculture & Forestry,Psychology",False,False
7260,601–800,National Cheng Kung University (NCKU),28.3–35.2,7260,32.8,368,41.1,199,22.9,1059,99.8,18,36.3,858,Taiwan,"20,663",13.7,13%,37 : 63,National Cheng Kung University (NCKU),"Architecture,Business & Management,Law,Politics & International Studies (incl Development Studies),Archaeology,Education,Biological Sciences,Accounting & Finance,Chemistry,Economics & Econometrics,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Psychology,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science",False,False
7270,601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),28.3–35.2,7270,29.8,463,25.5,453,33.7,874,91.3,53,71.7,261,France,"6,173",19.6,28%,32 : 68,National Institute of Applied Sciences of Lyon (INSA Lyon),"Electrical & Electronic Engineering,Computer Science,Civil Engineering,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,General Engineering",False,False
7280,601–800,National University of Science and Technology (MISiS),28.3–35.2,7280,24.3,669,23.7,502,29.1,949,84.2,89,68.9,282,Russian Federation,"7,090",11.3,26%,41 : 59,National University of Science and Technology (MISiS) Russia Moscow,"Languages, Literature & Linguistics,Computer Science,Electrical & Electronic Engineering,General Engineering,Accounting & Finance,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Mathematics & Statistics,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Economics & Econometrics",False,False
7290,601–800,National Taiwan Normal University,28.3–35.2,7290,32.0,388,37.3,241,22.8,1060,78.4,110,51.4,527,Taiwan,"10,789",12.1,24%,,National Taiwan Normal University ntnu,"Geography,Chemical Engineering,Sociology,Sport Science,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Politics & International Studies (incl Development Studies),Psychology,Education,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,General Engineering,Other Health,Economics & Econometrics,Mathematics & Statistics,Computer Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Physics & Astronomy",False,False
7300,601–800,National Technical University of Athens,28.3–35.2,7300,23.0,749,12.8,960,45.0,706,71.5,145,38.6,803,Greece,"14,133",20.6,8%,33 : 67,National Technical University of Athens,"Architecture,Biological Sciences,Computer Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Chemistry,Chemical Engineering,General Engineering,Geography,Electrical & Electronic Engineering,Civil Engineering",False,False
7310,601–800,"University of Nevada, Las Vegas",28.3–35.2,7310,28.7,490,22.6,546,41.3,759,35.1,1164,32.2,937,United States,"24,982",22.7,5%,57 : 43,"University of Nevada, Las Vegas","Languages, Literature & Linguistics,Physics & Astronomy,Electrical & Electronic Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,General Engineering,Sociology,Sport Science,Education,Agriculture & Forestry,Architecture,Economics & Econometrics,Computer Science,Psychology,Archaeology,Veterinary Science,Art, Performing Arts & Design,Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Geography,Business & Management,Mathematics & Statistics,History, Philosophy & Theology,Communication & Media Studies,Other Health,Law,Biological Sciences,Politics & International Studies (incl Development Studies)",False,False
7320,601–800,New Mexico State University (Main campus),28.3–35.2,7320,21.5,827,14.7,834,53.9,582,38.8,743,37.7,823,United States,"12,753",16.5,8%,54 : 46,New Mexico State University (Main campus),"Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Geography,Computer Science,Electrical & Electronic Engineering,Civil Engineering,Other Health,Mathematics & Statistics,Sociology,Communication & Media Studies,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Sport Science,Psychology,Agriculture & Forestry,Biological Sciences,General Engineering,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Business & Management,Art, Performing Arts & Design,Education,Physics & Astronomy",False,False
7330,601–800,Nippon Medical School,28.3–35.2,7330,25.7,603,8.8,1283,55.1,567,34.8,1234,16.9,1332,Japan,850,0.9,0%,34 : 66,Nippon Medical School,Medicine & Dentistry,False,False
7340,601–800,University of North Carolina at Greensboro,28.3–35.2,7340,20.9,875,19.3,648,50.0,626,35.4,1105,21.3,1205,United States,"18,999",22.2,4%,66 : 34,University of North Carolina at Greensboro,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Art, Performing Arts & Design,Law,Sociology,Biological Sciences,Geography,Economics & Econometrics,Medicine & Dentistry,Psychology,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Education,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Archaeology,Accounting & Finance,Sport Science,Business & Management,Other Health",False,False
7350,601–800,Northwestern Polytechnical University,28.3–35.2,7350,26.2,583,33.6,293,40.2,780,83.3,92,24.7,1110,China,"28,432",13.9,4%,26 : 74,Northwestern Polytechnical University,"Law,Geology, Environmental, Earth & Marine Sciences,Chemistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Civil Engineering,General Engineering,Chemical Engineering,Biological Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Physics & Astronomy,Accounting & Finance,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Architecture,Economics & Econometrics,Computer Science,Sport Science",False,False
7360,601–800,Nottingham Trent University,28.3–35.2,7360,17.7,1105,12.9,953,59.5,511,34.9,1200,69.0,281,United Kingdom,"24,140",14.9,19%,57 : 43,Nottingham Trent University,"Economics & Econometrics,Veterinary Science,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Computer Science,Sport Science,Languages, Literature & Linguistics,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Law,Physics & Astronomy,Archaeology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Business & Management,Mechanical & Aerospace Engineering,Psychology,Architecture,Education,Chemistry,Sociology,Other Health,Electrical & Electronic Engineering,Geography",False,False
7370,601–800,NOVA University of Lisbon,28.3–35.2,7370,24.9,634,25.7,449,46.6,688,46.7,404,60.2,384,Portugal,"19,694",18.1,17%,50 : 50,NOVA University of Lisbon,"Law,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Civil Engineering,Languages, Literature & Linguistics,Chemistry,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Geography,Computer Science,Economics & Econometrics,Accounting & Finance,Agriculture & Forestry,Education,History, Philosophy & Theology,Archaeology,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,General Engineering,Mathematics & Statistics,Biological Sciences,Communication & Media Studies,Chemical Engineering,Sociology",False,False
7380,601–800,Ohio University (Main campus),28.3–35.2,7380,28.5,498,17.4,724,43.5,726,35.4,1106,30.6,968,United States,"25,013",22.3,5%,56 : 44,Ohio University (Main campus),"Psychology,Accounting & Finance,Chemistry,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Biological Sciences,Business & Management,General Engineering,Languages, Literature & Linguistics,Sociology,Mathematics & Statistics,Communication & Media Studies,Medicine & Dentistry,Economics & Econometrics,History, Philosophy & Theology,Physics & Astronomy,Sport Science,Chemical Engineering,Geography,Civil Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Other Health",False,False
7390,601–800,Old Dominion University,28.3–35.2,7390,22.7,762,19.2,652,51.9,608,34.4,1376,30.4,975,United States,"18,878",18.2,3%,55 : 45,Old Dominion University,"Medicine & Dentistry,Other Health,Mathematics & Statistics,Education,Politics & International Studies (incl Development Studies),Sociology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Business & Management,Chemistry,History, Philosophy & Theology,Communication & Media Studies,Electrical & Electronic Engineering,Computer Science,Civil Engineering,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Psychology,General Engineering,Geography,Economics & Econometrics,Accounting & Finance",False,False
7400,601–800,University of Oviedo,28.3–35.2,7400,16.8,1181,15.2,814,54.8,569,38.5,764,34.4,894,Spain,"21,663",12.7,3%,54 : 46,University of Oviedo,"Other Health,Chemistry,Civil Engineering,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Accounting & Finance,General Engineering,Geography,Business & Management,Education,Agriculture & Forestry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Computer Science,Law,Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Archaeology,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology",False,False
7410,601–800,Oxford Brookes University,28.3–35.2,7410,28.5,499,24.0,497,37.4,821,34.6,1290,78.4,198,United Kingdom,"13,915",16.2,28%,59 : 41,Oxford Brookes University,"Other Health,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Education,Art, Performing Arts & Design,Geography,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Communication & Media Studies,Architecture,Law,Psychology,Computer Science,Biological Sciences,Business & Management,Languages, Literature & Linguistics,Sport Science",False,False
7420,601–800,Palacký University Olomouc,28.3–35.2,7420,20.9,876,18.3,685,46.9,681,35.4,1107,57.3,425,Czech Republic,"17,443",13.8,12%,69 : 31,Palacký University Olomouc,"Geography,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Mathematics & Statistics,General Engineering,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Archaeology,Education,Art, Performing Arts & Design,Biological Sciences,Languages, Literature & Linguistics,Economics & Econometrics,Law,Communication & Media Studies,Other Health,Sociology,Business & Management,Politics & International Studies (incl Development Studies),Computer Science,Physics & Astronomy",False,False
7430,601–800,University of Palermo,28.3–35.2,7430,21.1,856,17.9,702,63.0,461,35.0,1185,27.3,1051,Italy,"29,437",20.5,1%,58 : 42,University of Palermo,"Languages, Literature & Linguistics,Biological Sciences,Psychology,Architecture,Chemical Engineering,Law,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sport Science,Other Health,Electrical & Electronic Engineering,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Business & Management,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Economics & Econometrics,General Engineering,Archaeology,Computer Science,Chemistry",False,False
7440,601–800,Panjab University,28.3–35.2,7440,27.0,560,14.4,852,56.6,547,34.9,1201,16.5,1346,India,"19,912",23.4,1%,49 : 51,Panjab University,"Chemistry,History, Philosophy & Theology,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Geography,Mechanical & Aerospace Engineering,Law,Psychology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Computer Science,Sociology,Archaeology,Education,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Other Health,Electrical & Electronic Engineering,Biological Sciences",False,False
7450,601–800,Panthéon-Sorbonne University – Paris 1,28.3–35.2,7450,45.4,141,32.9,302,11.2,1291,34.8,1237,57.3,426,France,"33,883",26.1,21%,59 : 41,Panthéon-Sorbonne University – Paris 1,"Business & Management,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Law,Art, Performing Arts & Design,Archaeology,Mathematics & Statistics,Sociology,Geography",False,False
7460,601–800,University of Parma,28.3–35.2,7460,18.1,1062,18.9,665,65.7,433,39.4,701,38.1,811,Italy,"25,140",27.4,6%,56 : 44,University of Parma,"Accounting & Finance,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Architecture,Business & Management,Chemistry,History, Philosophy & Theology,Sport Science,Languages, Literature & Linguistics,Veterinary Science,Other Health,Mechanical & Aerospace Engineering,Communication & Media Studies,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Mathematics & Statistics,Education,Computer Science,General Engineering,Physics & Astronomy",False,False
7470,601–800,Universitat Politècnica de Catalunya,28.3–35.2,7470,23.7,706,17.2,733,56.9,541,41.2,597,59.1,398,Spain,"25,484",10.6,16%,28 : 72,Universitat Politècnica de Catalunya,"Electrical & Electronic Engineering,Other Health,Chemical Engineering,Physics & Astronomy,Business & Management,Mechanical & Aerospace Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,General Engineering,Architecture,Agriculture & Forestry,Civil Engineering,Mathematics & Statistics,Computer Science",False,False
7480,601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),28.3–35.2,7480,27.4,539,25.6,451,27.9,967,99.5,21,41.5,735,Brazil,"15,581",21.9,5%,51 : 49,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Law,Communication & Media Studies,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Education,Chemistry,Architecture,Civil Engineering,Geography,Business & Management,Psychology,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,Electrical & Electronic Engineering,Sociology",False,False
7490,601–800,Portland State University,28.3–35.2,7490,21.1,857,18.4,679,44.6,710,35.7,1057,30.4,976,United States,"20,219",18.4,9%,55 : 45,Portland State University,"Business & Management,General Engineering,Geography,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Education,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Psychology,Accounting & Finance,Civil Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Architecture,Other Health,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Communication & Media Studies,Archaeology,Computer Science,Chemistry,Medicine & Dentistry,Chemical Engineering,Physics & Astronomy",False,False
7500,601–800,University of Pretoria,28.3–35.2,7500,25.1,628,30.1,352,33.0,883,41.8,561,52.0,520,South Africa,"35,086",22.0,8%,57 : 43,University of Pretoria UP,"Electrical & Electronic Engineering,History, Philosophy & Theology,Communication & Media Studies,Biological Sciences,Sociology,Chemistry,Civil Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Computer Science,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Psychology,Architecture,Sport Science,Languages, Literature & Linguistics,Education,Economics & Econometrics,Mathematics & Statistics,Other Health,Veterinary Science,Business & Management,Accounting & Finance,Law,General Engineering",False,False
7510,601–800,Pusan National University,28.3–35.2,7510,27.0,561,30.0,355,24.9,1019,63.4,197,35.7,870,South Korea,"24,331",18.3,11%,47 : 53,Pusan National University Busan,"Accounting & Finance,History, Philosophy & Theology,Architecture,Civil Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Education,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Business & Management,Chemical Engineering,Veterinary Science,Agriculture & Forestry,Psychology,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Mechanical & Aerospace Engineering,Sociology,Communication & Media Studies,General Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Archaeology,Computer Science",False,False
7520,601–800,Universiti Putra Malaysia,28.3–35.2,7520,32.0,389,31.4,327,19.1,1123,41.3,590,69.5,275,Malaysia,"20,018",12.1,23%,73 : 27,Universiti Putra Malaysia,"Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Agriculture & Forestry,Other Health,Civil Engineering,Accounting & Finance,Medicine & Dentistry,Chemistry,Psychology,Physics & Astronomy,Geography,Electrical & Electronic Engineering,Veterinary Science,Languages, Literature & Linguistics,Architecture,Economics & Econometrics,Biological Sciences,Archaeology,Communication & Media Studies,Sport Science,Chemical Engineering,Education,Sociology,Business & Management,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
7530,601–800,Université du Québec,28.3–35.2,7530,24.9,636,23.6,504,39.1,798,42.1,548,67.2,298,Canada,"52,994",19.7,11%,58 : 42,Université du Québec,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Architecture,General Engineering,Sport Science,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Medicine & Dentistry,Chemistry,Sociology,Archaeology,Computer Science,History, Philosophy & Theology,Law,Geography,Communication & Media Studies,Education,Mathematics & Statistics,Chemical Engineering",False,False
7540,601–800,University of Regina,28.3–35.2,7540,16.8,1183,15.6,802,45.1,704,35.8,1046,63.0,345,Canada,"12,935",23.4,22%,59 : 41,University of Regina,"Other Health,Chemistry,Computer Science,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Business & Management,General Engineering,Psychology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Mathematics & Statistics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Physics & Astronomy,Accounting & Finance,Sport Science",False,False
7550,601–800,University of Rennes 1,28.3–35.2,7550,21.0,867,15.5,805,50.9,616,36.9,916,55.9,442,France,"28,351",18.0,12%,53 : 47,University of Rennes 1,"Electrical & Electronic Engineering,Business & Management,Physics & Astronomy,Computer Science,Other Health,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Education,Chemistry,Sociology,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Chemical Engineering,Mathematics & Statistics,Sport Science,Civil Engineering,Law,Archaeology,General Engineering",False,False
7560,601–800,Roskilde University,28.3–35.2,7560,21.4,837,32.7,306,37.8,814,38.2,784,52.1,516,Denmark,"6,382",18.0,12%,63 : 37,Roskilde University,"Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Other Health,Education,Chemistry,Physics & Astronomy,Computer Science",False,False
7570,601–800,Toronto Metropolitan University,28.3–35.2,7570,19.4,981,26.0,438,38.6,807,36.2,991,52.4,508,Canada,"33,694",43.1,4%,55 : 45,Toronto Metropolitan University,"Sociology,Chemical Engineering,Architecture,Computer Science,Psychology,Mechanical & Aerospace Engineering,Other Health,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Geography,Physics & Astronomy,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Chemistry,Accounting & Finance,Business & Management,General Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Biological Sciences,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mathematics & Statistics",False,False
7580,601–800,Universiti Sains Malaysia,28.3–35.2,7580,35.6,302,22.7,538,26.7,988,45.7,426,52.8,499,Malaysia,"20,908",10.7,15%,68 : 32,Universiti Sains Malaysia,"Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Geography,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Biological Sciences,Archaeology,Computer Science,Communication & Media Studies,Medicine & Dentistry,General Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Business & Management",False,False
7590,601–800,Saint Petersburg State University,28.3–35.2,7590,46.1,137,31.0,333,19.7,1114,36.4,969,39.3,786,Russian Federation,"21,489",7.4,12%,63 : 37,Saint Petersburg State University,"Law,Chemical Engineering,History, Philosophy & Theology,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Archaeology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Sociology,Computer Science,Chemistry,Physics & Astronomy,Geography,Languages, Literature & Linguistics,Sport Science,Psychology,Art, Performing Arts & Design,Business & Management,Biological Sciences,Mathematics & Statistics,Communication & Media Studies,General Engineering",False,False
7600,601–800,University of Salamanca,28.3–35.2,7600,26.4,577,17.5,719,37.9,812,37.0,905,51.4,529,Spain,"28,673",17.6,16%,59 : 41,University of Salamanca,"Civil Engineering,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Geography,Archaeology,Computer Science,Agriculture & Forestry,Electrical & Electronic Engineering,Communication & Media Studies,Architecture,Other Health,Biological Sciences,Sociology,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering",False,False
7610,601–800,University of Salento,28.3–35.2,7610,27.5,536,21.0,596,56.3,549,36.8,929,26.9,1057,Italy,"12,040",29.7,1%,63 : 37,University of Salento,"Civil Engineering,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Business & Management,History, Philosophy & Theology,Agriculture & Forestry,Sport Science,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,Law,Physics & Astronomy,Sociology,Biological Sciences,Mechanical & Aerospace Engineering,Archaeology,Psychology",False,False
7620,601–800,University of Santiago de Compostela,28.3–35.2,7620,21.8,809,16.6,760,46.9,682,40.3,644,44.7,658,Spain,"25,455",15.2,8%,61 : 39,University of Santiago de Compostela,"Agriculture & Forestry,Geography,Psychology,Computer Science,General Engineering,Accounting & Finance,Electrical & Electronic Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Chemical Engineering,Chemistry,Medicine & Dentistry,Biological Sciences,Sociology,Other Health,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Economics & Econometrics,Civil Engineering,Education,Art, Performing Arts & Design,Veterinary Science,Mathematics & Statistics,Communication & Media Studies",False,False
7630,601–800,University of Sassari,28.3–35.2,7630,22.2,788,17.2,734,47.8,667,36.4,971,36.6,853,Italy,"12,993",24.1,2%,66 : 34,University of Sassari,"History, Philosophy & Theology,Geography,Education,Languages, Literature & Linguistics,Law,Electrical & Electronic Engineering,Sociology,Agriculture & Forestry,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,General Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,Art, Performing Arts & Design,Veterinary Science,Computer Science,Psychology,Medicine & Dentistry,Archaeology,Architecture,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Chemistry",False,False
7640,601–800,Savitribai Phule Pune University,28.3–35.2,7640,38.9,235,18.5,677,46.6,689,36.1,1002,17.5,1313,India,"6,056",12.7,2%,58 : 42,Savitribai Phule Pune University,"Mathematics & Statistics,Education,Geography,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Art, Performing Arts & Design,Sport Science,Other Health,Chemistry,Communication & Media Studies,Biological Sciences,Psychology,Sociology,Law",False,False
7650,601–800,Shahid Beheshti University of Medical Sciences,28.3–35.2,7650,42.9,171,14.6,842,37.3,824,64.0,193,17.2,1324,Iran,"12,713",9.1,2%,60 : 40,Shahid Beheshti University of Medical Sciences,"Biological Sciences,Education,Medicine & Dentistry,Other Health,Psychology",False,False
7660,601–800,Shandong University,28.3–35.2,7660,32.3,381,29.1,378,35.4,847,72.3,137,30.6,969,China,"45,767",14.6,7%,,Shandong University,"Accounting & Finance,Civil Engineering,Chemistry,Law,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,Archaeology,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Medicine & Dentistry,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Business & Management,Communication & Media Studies,Computer Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),General Engineering",False,False
