rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7390,601–800,Peter the Great St Petersburg Polytechnic University,26.0–33.4,7390,26.1,554,16.0,725,38.1,724,73.4,122,52.4,470,Russian Federation,"18,420",8.8,24%,40 : 60,Peter the Great St Petersburg Polytechnic University,"Chemical Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Sociology,Mechanical & Aerospace Engineering,Computer Science,Chemistry,Communication & Media Studies,Mathematics & Statistics,History, Philosophy & Theology,Accounting & Finance,General Engineering,Business & Management,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Psychology,Education,Economics & Econometrics",False,False
7400,601–800,Polytechnic Institute of Porto,26.0–33.4,7400,12.2,1248,7.8,1207,64.9,423,34.1,1178,31.6,860,Portugal,"18,215",17.0,6%,46 : 54,Polytechnic Institute of Porto,"Mathematics & Statistics,Education,Civil Engineering,Communication & Media Studies,Other Health,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,General Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Computer Science,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics",False,False
7410,601–800,Polytechnic University of Valencia,26.0–33.4,7410,25.4,579,12.0,915,45.2,625,44.5,422,47.5,547,Spain,"21,945",9.4,13%,38 : 62,Polytechnic University of Valencia,"Other Health,Geography,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Civil Engineering,History, Philosophy & Theology,General Engineering,Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Computer Science,Architecture,Geology, Environmental, Earth & Marine Sciences",False,False
7420,601–800,Pontificia Universidad Católica de Chile,26.0–33.4,7420,25.5,577,24.0,465,44.0,646,39.0,655,56.9,400,Chile,"27,485",15.2,7%,,Pontificia Universidad Católica de Chile,"Sociology,Geography,Communication & Media Studies,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,History, Philosophy & Theology,Education,Veterinary Science,Business & Management,Chemical Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Other Health,Chemistry,Languages, Literature & Linguistics,Computer Science,Law,Architecture,Civil Engineering,Archaeology,General Engineering,Sport Science,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Accounting & Finance,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences",False,False
7430,601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),26.0–33.4,7430,27.0,524,21.8,514,30.6,823,98.2,29,43.5,632,Brazil,"15,415",18.7,6%,52 : 48,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Law,Communication & Media Studies,Computer Science,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Education,Chemistry,Architecture,Civil Engineering,Geography,Business & Management,Psychology,Economics & Econometrics,Physics & Astronomy,Chemical Engineering,Electrical & Electronic Engineering,Sociology",False,False
7440,601–800,Portland State University,26.0–33.4,7440,19.8,841,21.7,519,42.8,664,34.6,1073,31.8,851,United States,"20,666",18.4,9%,54 : 46,Portland State University,"Business & Management,General Engineering,Geography,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Education,Politics & International Studies (incl Development Studies),Economics & Econometrics,Biological Sciences,Psychology,Accounting & Finance,Civil Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Architecture,Other Health,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Communication & Media Studies,Archaeology,Computer Science,Chemistry,Medicine & Dentistry,Chemical Engineering,Physics & Astronomy",False,False
7450,601–800,University of Pretoria,26.0–33.4,7450,23.8,648,28.7,353,35.7,762,59.4,210,51.0,490,South Africa,"35,687",23.2,8%,56 : 44,University of Pretoria UP,"Electrical & Electronic Engineering,History, Philosophy & Theology,Communication & Media Studies,Biological Sciences,Sociology,Chemistry,Civil Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Computer Science,Geography,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Physics & Astronomy,Chemical Engineering,Archaeology,Psychology,Architecture,Sport Science,Languages, Literature & Linguistics,Education,Economics & Econometrics,Mathematics & Statistics,Other Health,Veterinary Science,Business & Management,Accounting & Finance,Law,General Engineering",False,False
7460,601–800,Pusan National University,26.0–33.4,7460,27.8,499,28.2,370,28.4,857,63.2,185,35.3,781,South Korea,"24,409",18.4,11%,47 : 53,Pusan National University Busan,"Accounting & Finance,History, Philosophy & Theology,Architecture,Civil Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Education,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Business & Management,Chemical Engineering,Veterinary Science,Agriculture & Forestry,Psychology,Sport Science,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Mechanical & Aerospace Engineering,Sociology,Communication & Media Studies,General Engineering,Art, Performing Arts & Design,Law,Mathematics & Statistics,Archaeology,Computer Science",False,False
7470,601–800,Université du Québec,26.0–33.4,7470,22.6,709,21.3,532,39.4,712,41.8,513,65.6,286,Canada,"54,198",20.2,10%,57 : 43,Université du Québec,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Architecture,General Engineering,Sport Science,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,Agriculture & Forestry,Medicine & Dentistry,Chemistry,Sociology,Archaeology,Computer Science,History, Philosophy & Theology,Law,Geography,Communication & Media Studies,Education,Mathematics & Statistics,Chemical Engineering",False,False
7480,601–800,University of Regina,26.0–33.4,7480,15.3,1121,14.8,769,45.8,621,36.0,905,54.1,437,Canada,"12,585",22.5,15%,60 : 40,University of Regina,"Other Health,Chemistry,Computer Science,Geography,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Sociology,Business & Management,General Engineering,Psychology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Mathematics & Statistics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Physics & Astronomy,Accounting & Finance,Sport Science",False,False
7490,601–800,University of Rennes 1,26.0–33.4,7490,19.1,899,15.4,745,49.8,581,36.4,859,55.1,427,France,"27,685",17.4,11%,53 : 47,University of Rennes 1,"Electrical & Electronic Engineering,Business & Management,Physics & Astronomy,Computer Science,Other Health,Economics & Econometrics,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Accounting & Finance,Education,Chemistry,Sociology,Biological Sciences,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Chemical Engineering,Mathematics & Statistics,Sport Science,Civil Engineering,Law,Archaeology,General Engineering",False,False
7500,601–800,Rikkyo University,26.0–33.4,7500,14.4,1175,8.6,1160,60.7,477,34.3,1133,38.9,711,Japan,"20,542",24.7,3%,52 : 48,Rikkyo University,"Sociology,Geography,Sport Science,Politics & International Studies (incl Development Studies),Archaeology,Law,Business & Management,Communication & Media Studies,Accounting & Finance,Biological Sciences,Art, Performing Arts & Design,Other Health,Chemistry,Economics & Econometrics,History, Philosophy & Theology,Psychology,Physics & Astronomy,Education,Mathematics & Statistics,Computer Science,Languages, Literature & Linguistics",False,False
7510,601–800,Rochester Institute of Technology,26.0–33.4,7510,19.6,860,17.2,685,42.9,662,36.1,893,39.9,693,United States,"14,200",16.2,18%,34 : 66,Rochester Institute of Technology,"Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences,Physics & Astronomy,Medicine & Dentistry,Business & Management,Communication & Media Studies,Mathematics & Statistics,Psychology,Other Health,Languages, Literature & Linguistics,Chemistry,General Engineering,Civil Engineering,Sociology,Computer Science,History, Philosophy & Theology,Sport Science,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics",False,False
7520,601–800,Roskilde University,26.0–33.4,7520,19.4,876,31.0,307,44.4,637,37.5,761,49.3,521,Denmark,"6,109",16.1,10%,63 : 37,Roskilde University,"Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,History, Philosophy & Theology,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Geography,Business & Management,Geology, Environmental, Earth & Marine Sciences,Sociology,Other Health,Education,Chemistry,Physics & Astronomy,Computer Science",False,False
7530,601–800,RUDN University,26.0–33.4,7530,38.3,239,10.3,1031,19.6,995,36.9,811,70.7,244,Russian Federation,"19,350",10.8,25%,58 : 42,RUDN University,"Agriculture & Forestry,Medicine & Dentistry,Civil Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Psychology,Education,Archaeology,Computer Science,Communication & Media Studies,Accounting & Finance,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemistry,Geography,Art, Performing Arts & Design,Chemical Engineering,Veterinary Science,Other Health,General Engineering,Sport Science,Sociology,Architecture,Law,Business & Management,Electrical & Electronic Engineering,Biological Sciences",False,False
7540,601–800,Universiti Sains Malaysia,26.0–33.4,7540,35.6,295,22.4,500,18.8,1008,43.2,459,50.7,499,Malaysia,"21,394",11.2,13%,65 : 35,Universiti Sains Malaysia,"Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Geography,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Biological Sciences,Archaeology,Computer Science,Communication & Media Studies,Medicine & Dentistry,General Engineering,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Business & Management",False,False
7550,601–800,University of Salamanca,26.0–33.4,7550,27.8,500,15.2,755,33.6,793,35.6,949,49.5,517,Spain,"29,243",17.7,15%,58 : 42,University of Salamanca,"Civil Engineering,Chemistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Geography,Archaeology,Computer Science,Agriculture & Forestry,Electrical & Electronic Engineering,Communication & Media Studies,Architecture,Other Health,Biological Sciences,Sociology,Medicine & Dentistry,Law,Psychology,Art, Performing Arts & Design,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering",False,False
7560,601–800,University of Salford,26.0–33.4,7560,18.1,954,15.4,746,34.5,780,34.5,1092,71.4,240,United Kingdom,"15,945",18.8,25%,51 : 49,University of Salford,"Geography,Biological Sciences,Politics & International Studies (incl Development Studies),Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Chemical Engineering,Communication & Media Studies,Sociology,Sport Science,Law,Business & Management,Physics & Astronomy,Psychology,Economics & Econometrics,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,Art, Performing Arts & Design,Architecture,Electrical & Electronic Engineering,Other Health,History, Philosophy & Theology",False,False
7570,601–800,University of San Diego,26.0–33.4,7570,37.4,252,18.1,652,38.1,725,39.5,626,25.0,993,United States,"7,671",13.0,8%,56 : 44,University of San Diego,"Politics & International Studies (incl Development Studies),Computer Science,Business & Management,General Engineering,Psychology,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Law,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Sociology,Education,Mathematics & Statistics,Other Health,Art, Performing Arts & Design,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Communication & Media Studies",False,False
7580,601–800,University of Santiago de Compostela,26.0–33.4,7580,26.8,529,16.0,726,50.5,574,39.0,657,44.3,617,Spain,"26,118",15.2,8%,62 : 38,University of Santiago de Compostela,"Agriculture & Forestry,Geography,Psychology,Computer Science,General Engineering,Accounting & Finance,Electrical & Electronic Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Law,Chemical Engineering,Chemistry,Medicine & Dentistry,Biological Sciences,Sociology,Other Health,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Economics & Econometrics,Civil Engineering,Education,Art, Performing Arts & Design,Veterinary Science,Mathematics & Statistics,Communication & Media Studies",False,False
7590,601–800,University of Sassari,26.0–33.4,7590,20.7,802,15.1,758,51.6,563,35.6,950,36.2,764,Italy,"12,227",21.2,1%,61 : 39,University of Sassari,"History, Philosophy & Theology,Geography,Education,Languages, Literature & Linguistics,Law,Electrical & Electronic Engineering,Sociology,Agriculture & Forestry,Sport Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,General Engineering,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Economics & Econometrics,Business & Management,Art, Performing Arts & Design,Veterinary Science,Computer Science,Psychology,Medicine & Dentistry,Archaeology,Architecture,Mathematics & Statistics,Communication & Media Studies,Biological Sciences,Chemistry",False,False
7600,601–800,University of Seville,26.0–33.4,7600,27.0,525,18.8,627,38.7,720,36.6,838,38.4,719,Spain,"55,395",19.4,7%,54 : 46,University of Seville,"Electrical & Electronic Engineering,Education,Accounting & Finance,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Other Health,Archaeology,History, Philosophy & Theology,Geography,Computer Science,Biological Sciences,Physics & Astronomy,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Architecture,Chemical Engineering,General Engineering,Communication & Media Studies,Law,Psychology,Chemistry",False,False
7610,601–800,Sharif University of Technology,26.0–33.4,7610,26.2,549,31.9,293,38.8,718,93.8,45,19.9,1125,Iran,"9,435",19.0,0%,26 : 74,Sharif University of Technology,"Computer Science,Chemical Engineering,General Engineering,Economics & Econometrics,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Business & Management,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering",False,False
7620,601–800,Shenzhen University,26.0–33.4,7620,15.8,1084,17.7,667,62.6,451,49.9,311,33.7,817,China,"34,095",17.2,1%,47 : 53,Shenzhen University SZU,"Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Architecture,Chemical Engineering,Economics & Econometrics,Sport Science,Languages, Literature & Linguistics,Art, Performing Arts & Design,Sociology,Chemistry,Politics & International Studies (incl Development Studies),Education,Electrical & Electronic Engineering,Law,Civil Engineering,Mathematics & Statistics,Medicine & Dentistry,General Engineering,Physics & Astronomy,Psychology,Geography,Other Health,Business & Management,Communication & Media Studies,Mechanical & Aerospace Engineering,Biological Sciences,Accounting & Finance",False,False
7630,601–800,Université de Sherbrooke,26.0–33.4,7630,27.8,501,13.4,838,51.5,564,36.6,839,57.6,391,Canada,"15,148",12.7,8%,55 : 45,Université de Sherbrooke,"Education,Computer Science,Medicine & Dentistry,Communication & Media Studies,Chemical Engineering,Civil Engineering,Chemistry,Art, Performing Arts & Design,Sociology,Geography,Mathematics & Statistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Law,Other Health,Sport Science,General Engineering,Business & Management,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Psychology",False,False
7640,601–800,Shiraz University of Technology,26.0–33.4,7640,21.6,759,18.6,634,46.6,613,43.5,448,15.2,1232,Iran,"1,512",14.5,0%,36 : 64,Shiraz University of Technology,"Mathematics & Statistics,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Chemical Engineering,General Engineering",False,False
7650,601–800,Sichuan University,26.0–33.4,7650,32.7,359,27.4,383,32.0,812,76.9,108,19.8,1131,China,"59,998",13.8,3%,50 : 50,Sichuan University,"Mathematics & Statistics,Biological Sciences,Languages, Literature & Linguistics,Civil Engineering,Other Health,General Engineering,Agriculture & Forestry,Law,Art, Performing Arts & Design,Business & Management,Architecture,History, Philosophy & Theology,Economics & Econometrics,Chemistry,Medicine & Dentistry,Physics & Astronomy",False,False
7660,601–800,Sogang University,26.0–33.4,7660,23.2,687,29.2,341,22.9,952,47.7,365,30.7,876,South Korea,"9,636",22.2,8%,43 : 57,Sogang University,"Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Psychology,Education,Sociology,Computer Science,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Law,Accounting & Finance,Chemistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Mathematics & Statistics,Business & Management,Biological Sciences",False,False
7670,601–800,University of South Alabama,26.0–33.4,7670,31.4,398,10.0,1052,44.2,641,35.8,925,25.1,991,United States,"14,391",15.0,6%,61 : 39,University of South Alabama,"General Engineering,Electrical & Electronic Engineering,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Sociology,Computer Science,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Medicine & Dentistry,History, Philosophy & Theology,Physics & Astronomy,Biological Sciences,Psychology,Education,Sport Science,Civil Engineering,Geography,Mathematics & Statistics,Other Health,Art, Performing Arts & Design,Chemistry,Mechanical & Aerospace Engineering",False,False
7680,601–800,University of South Dakota,26.0–33.4,7680,30.4,435,14.5,784,55.8,532,38.6,684,24.4,1013,United States,"15,570",35.3,3%,61 : 39,University of South Dakota,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Psychology,Education,Business & Management,Geography,Computer Science,Communication & Media Studies,Sport Science,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Chemistry,Sociology,History, Philosophy & Theology,Medicine & Dentistry,Biological Sciences,Other Health,Languages, Literature & Linguistics,Law,Physics & Astronomy",False,False
7690,601–800,University of Southern Queensland,26.0–33.4,7690,19.7,854,18.2,647,35.7,763,35.8,926,71.4,241,Australia,"11,815",26.4,16%,58 : 42,University of Southern Queensland usq,"Art, Performing Arts & Design,Civil Engineering,Law,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Computer Science,Chemistry,Sociology,Business & Management,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,General Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Archaeology,Other Health,Agriculture & Forestry,Mathematics & Statistics,Sport Science",False,False
7700,601–800,University of Split,26.0–33.4,7700,13.8,1202,13.8,813,60.4,482,40.5,576,43.3,637,Croatia,"20,093",28.3,2%,,University of Split,"Geology, Environmental, Earth & Marine Sciences,Sport Science,Other Health,Chemistry,Veterinary Science,Art, Performing Arts & Design,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Accounting & Finance,Civil Engineering,Physics & Astronomy,Chemical Engineering,Computer Science,Agriculture & Forestry,Architecture,Business & Management,Law,Sociology",False,False
7710,601–800,Suez Canal University,26.0–33.4,7710,17.6,983,7.6,1220,69.0,367,35.3,983,45.5,585,Egypt,"39,113",12.5,1%,62 : 38,Suez Canal University,"Mathematics & Statistics,Chemical Engineering,Business & Management,Computer Science,Agriculture & Forestry,Communication & Media Studies,Economics & Econometrics,Biological Sciences,Geography,Archaeology,Education,Veterinary Science,Medicine & Dentistry,Physics & Astronomy,Architecture,General Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Sport Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Civil Engineering,Chemistry",False,False
7720,601–800,University of the Sunshine Coast,26.0–33.4,7720,15.9,1076,22.0,508,42.3,671,36.3,870,66.3,279,Australia,"8,915",29.2,16%,64 : 36,University of the Sunshine Coast USC,"Other Health,Computer Science,Veterinary Science,Sociology,Civil Engineering,Sport Science,Geography,Art, Performing Arts & Design,Electrical & Electronic Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,General Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Psychology,Economics & Econometrics,Biological Sciences,Medicine & Dentistry,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Education,Communication & Media Studies",False,False
7730,601–800,University of Szeged,26.0–33.4,7730,19.8,843,11.1,980,41.2,686,37.3,783,52.5,465,Hungary,"20,388",13.1,14%,57 : 43,University of Szeged,"Physics & Astronomy,Communication & Media Studies,Sociology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Geography,History, Philosophy & Theology,Agriculture & Forestry,Chemical Engineering,Law,Languages, Literature & Linguistics,Biological Sciences,Education,Accounting & Finance,Other Health,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Archaeology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,Medicine & Dentistry,Economics & Econometrics,Sport Science,Psychology",False,False
7740,601–800,University of Tabriz,26.0–33.4,7740,26.6,534,18.1,653,37.8,731,43.0,467,17.1,1194,Iran,"23,480",29.9,0%,50 : 50,University of Tabriz,"Sport Science,Veterinary Science,Geography,Other Health,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Agriculture & Forestry,Chemical Engineering,Accounting & Finance,Civil Engineering,Business & Management,Law,Languages, Literature & Linguistics,Sociology,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Architecture,Chemistry,Medicine & Dentistry,Computer Science,Psychology,Archaeology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering",False,False
7750,601–800,Tallinn University of Technology,26.0–33.4,7750,16.8,1029,14.2,793,37.6,734,45.5,398,58.7,376,Estonia,"10,431",20.8,15%,43 : 57,Tallinn University of Technology,"Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry,Economics & Econometrics,Civil Engineering,Physics & Astronomy,Business & Management,Mechanical & Aerospace Engineering,Architecture,Mathematics & Statistics,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Law",False,False
7760,601–800,Technical University of Madrid,26.0–33.4,7760,31.1,406,13.9,808,37.9,729,42.6,480,47.5,548,Spain,"39,269",13.2,13%,32 : 68,Technical University of Madrid,"Computer Science,Biological Sciences,General Engineering,Agriculture & Forestry,Art, Performing Arts & Design,Civil Engineering,Architecture,Chemical Engineering,Sport Science,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education",False,False
7770,601–800,University of Technology of Compiègne,26.0–33.4,7770,24.2,636,9.9,1060,50.1,578,41.9,509,82.7,137,France,"4,254",15.9,24%,37 : 63,University of Technology of Compiègne,"Electrical & Electronic Engineering,Computer Science,Mechanical & Aerospace Engineering,Biological Sciences,General Engineering",False,False
7780,601–800,University of Tehran,26.0–33.4,7780,33.8,330,22.5,496,35.0,771,34.0,1249,22.4,1059,Iran,"55,645",25.7,2%,43 : 57,University of Tehran,"History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Chemistry,Business & Management,Art, Performing Arts & Design,Education,Law,Physics & Astronomy,Veterinary Science,Architecture,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Computer Science,Communication & Media Studies,Sociology,Archaeology,Economics & Econometrics,Biological Sciences,Sport Science,Chemical Engineering,Civil Engineering,Psychology",False,False
7790,601–800,Tehran University of Medical Sciences,26.0–33.4,7790,48.1,118,15.8,731,30.1,831,37.9,731,21.1,1098,Iran,"12,230",7.2,6%,58 : 42,Tehran University of Medical Sciences,"Medicine & Dentistry,Biological Sciences,Other Health",False,False
7800,601–800,Universiti Teknologi Malaysia,26.0–33.4,7800,35.9,289,24.4,454,23.3,944,44.8,416,57.1,397,Malaysia,"17,726",10.9,17%,52 : 48,Universiti Teknologi Malaysia,"Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Chemistry,Other Health,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Education,History, Philosophy & Theology,Civil Engineering,Sport Science,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,Economics & Econometrics,General Engineering,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",False,False
7810,601–800,Universiti Teknologi Petronas,26.0–33.4,7810,25.2,588,30.7,315,26.7,881,78.7,96,64.9,293,Malaysia,"6,448",16.5,21%,33 : 67,Universiti Teknologi Petronas UTP Petronas University of Technology University Technology Petronas,"Civil Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering",False,False
7820,601–800,University of Texas at Arlington,26.0–33.4,7820,19.3,888,17.6,672,48.0,597,39.3,640,45.6,581,United States,"27,061",23.8,15%,55 : 45,University of Texas at Arlington,"Mathematics & Statistics,Economics & Econometrics,Biological Sciences,Psychology,Other Health,Education,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management,Civil Engineering,Accounting & Finance,Sociology,Sport Science,Agriculture & Forestry,Languages, Literature & Linguistics,Architecture,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemistry,General Engineering",False,False
